"views","likes","dislikes","comment_count","days_trending","days_after_publish","num_tags","title_word_count","description_word_count","category_id","Country","engagement","category"
784979,22810,859,2253,2,1,24,10,413,"24","Germany",0.03302253945646954,"Entertainment"
1704591,87957,463,2401,8,2,19,10,72,"24","USA",0.053280229685596134,"Entertainment"
6602,147,6,15,1,1,19,14,49,"24","Germany",0.025446834292638595,"Entertainment"
25802,234,10,14,1,1,13,9,116,"24","Germany",0.009999224866289435,"Entertainment"
124320,385,69,84,1,1,32,11,215,"24","Canada",0.0043275418275418275,"Entertainment"
692042,4189,222,1454,1,1,47,10,230,"24","Canada",0.008474919152305785,"Entertainment"
24291,129,9,169,1,1,1,8,21,"17","Canada",0.012638425754394632,"Sports"
224931,740,313,1608,1,1,27,3,31,"25","Canada",0.011830294623684597,"News & Politics"
50231,1292,28,94,1,1,27,15,173,"19","Canada",0.028149947243733948,"Travel & Events"
22515,1015,208,362,1,1,30,6,116,"24","Germany",0.07039751276926494,"Entertainment"
76885,909,38,38,2,1,3,7,62,"22","Germany",0.012811341614098979,"People & Blogs"
31039,325,46,0,1,1,10,12,70,"24","Germany",0.011952704661876994,"Entertainment"
5610017,374752,9025,44387,5,1,1,10,43,"23","Canada",0.07632133735067113,"Comedy"
72717,3251,87,553,1,1,11,11,549,"20","Germany",0.05350880811914683,"Gaming"
6690,386,1,23,1,1,26,4,22,"24","Germany",0.061285500747384154,"Entertainment"
377233,2341,339,308,4,1,1,15,5,"22","Canada",0.007920834073371099,"People & Blogs"
1495082,6522,1188,2061,1,1,24,25,86,"24","Germany",0.006535427488258169,"Entertainment"
271470,6469,172,564,1,1,10,11,77,"24","Germany",0.026540685895310716,"Entertainment"
316645,6637,588,3155,2,1,36,10,79,"25","Canada",0.03278119029196735,"News & Politics"
119187,894,29,425,7,2,16,9,63,"17","United Kingdom",0.011309958300821397,"Sports"
613435,4699,405,1336,1,1,8,10,15,"24","Germany",0.010498259799326741,"Entertainment"
644742,36950,723,3916,3,1,15,9,377,"27","Canada",0.06450487171612831,"Education"
11210,307,10,100,2,0,11,7,123,"17","Canada",0.03719892952720785,"Sports"
8551,17,5,10,1,0,1,4,5,"25","Canada",0.0037422523681440766,"News & Politics"
234379,11714,178,2243,1,1,30,9,53,"24","Canada",0.06030830407161051,"Entertainment"
300875,3024,160,451,3,1,37,14,93,"24","Canada",0.012081429164935605,"Entertainment"
7111,51,12,14,1,1,1,9,1,"24","Germany",0.010828294192096752,"Entertainment"
140017,9038,65,715,1,1,1,4,8,"20","Canada",0.07012005685023961,"Gaming"
31408,170,17,12,1,1,15,10,21,"24","Canada",0.006335965359144167,"Entertainment"
26372,247,10,101,2,1,7,8,24,"17","Canada",0.0135750037919005,"Sports"
1780493,8949,639,1861,7,7,6,1,14,"22","United Kingdom",0.006430241511761068,"People & Blogs"
61870,5336,69,1251,1,1,32,12,149,"24","Germany",0.10758041053822531,"Entertainment"
1825705,77531,4156,12025,2,0,25,7,123,"28","Canada",0.05132921255076806,"Science & Technology"
10441,82,13,10,1,1,12,5,16,"22","Germany",0.010056507997318264,"People & Blogs"
48869,9574,46,1323,1,1,21,11,92,"10","Canada",0.22392518774683337,"Music"
247190,4931,305,976,2,1,36,14,144,"24","Canada",0.025130466442817266,"Entertainment"
89132,1981,7,87,1,8,11,10,176,"28","USA",0.023280078983978818,"Science & Technology"
13593,519,5,82,1,1,2,12,109,"28","Germany",0.04458177002869124,"Science & Technology"
51907,2909,159,186,2,1,2,13,30,"24","Germany",0.06268904001387096,"Entertainment"
56224,5954,57,1183,1,0,3,6,450,"26","Canada",0.12795247581104155,"Howto & Style"
201024,14190,77,876,1,1,4,16,77,"15","Canada",0.07532931391276664,"Pets & Animals"
1732872,46176,513,2662,4,1,26,8,188,"22","USA",0.028479310647295357,"People & Blogs"
67387,8308,509,333,2,1,24,6,4,"23","Canada",0.1357828661314497,"Comedy"
24079,119,31,60,2,1,4,7,49,"22","Germany",0.0087212924124756,"People & Blogs"
176448,1735,197,135,8,2,3,8,21,"23","USA",0.01171449945593036,"Comedy"
1123531,34146,743,5434,3,1,31,7,436,"24","Canada",0.035889530417941296,"Entertainment"
305455,25359,126,868,2,1,14,3,66,"23","Germany",0.08627457399616965,"Comedy"
43745,653,30,233,1,1,1,9,96,"24","Germany",0.020939535946965366,"Entertainment"
448024,27828,782,2209,3,1,29,6,141,"24","Germany",0.0687887256039855,"Entertainment"
26750,323,14,24,1,1,28,13,332,"17","Germany",0.01349532710280374,"Sports"
8862,869,4,75,1,1,12,8,141,"24","Germany",0.1069735951252539,"Entertainment"
15625,1974,7,339,1,2,30,10,331,"10","Germany",0.14848,"Music"
334253,21669,523,2534,1,1,4,3,1,"23","Germany",0.07397390599336431,"Comedy"
32429,3032,42,681,1,1,26,12,292,"24","Germany",0.11579142125874989,"Entertainment"
14480,28,2,17,1,1,40,4,1,"25","Canada",0.0032458563535911603,"News & Politics"
100607,8822,289,2673,1,1,29,6,238,"24","Germany",0.11712902680727981,"Entertainment"
819215,6118,780,3463,2,2,25,7,361,"24","Canada",0.012647473495968701,"Entertainment"
101088,3754,143,536,2,1,32,8,277,"27","Canada",0.04385288065843621,"Education"
2792,167,1,20,1,1,9,7,5,"10","Germany",0.0673352435530086,"Music"
45977,93,11,83,1,1,22,2,11,"1","Canada",0.004067251016812754,"Film & Animation"
264926,1047,159,201,1,2,22,16,49,"23","Germany",0.005310917010787918,"Comedy"
276706,3048,245,2542,1,1,10,11,26,"24","Canada",0.021087363483263826,"Entertainment"
89838,7897,75,890,1,1,47,5,174,"24","Germany",0.0986442262739598,"Entertainment"
26928,47,174,20,1,1,12,10,27,"25","Germany",0.008949792038027333,"News & Politics"
106473,2955,70,355,1,1,30,6,275,"24","Germany",0.031745137264846485,"Entertainment"
214708,2353,170,872,1,0,3,9,43,"17","Canada",0.015812172811446243,"Sports"
5898,100,1,3,1,1,4,7,89,"22","Germany",0.017633095964733808,"People & Blogs"
118905,7707,169,702,1,1,30,8,132,"24","Germany",0.07214162566754972,"Entertainment"
72142,3728,44,244,1,1,25,7,51,"20","Germany",0.055667988134512486,"Gaming"
70957,6536,24,467,1,1,7,8,169,"22","Canada",0.09903180799639218,"People & Blogs"
444366,24962,445,2074,1,2,8,8,110,"26","USA",0.06184316531867875,"Howto & Style"
449197,2917,781,362,1,1,12,6,53,"43","Germany",0.00903835065683876,"Shows"
14711,719,16,99,1,1,7,6,112,"22","Germany",0.056692271089660795,"People & Blogs"
134338,636,82,163,1,1,3,10,6,"22","Canada",0.006558084830799922,"People & Blogs"
12925,143,6,15,1,1,8,11,26,"24","Germany",0.012688588007736944,"Entertainment"
8918,424,15,72,1,1,22,9,225,"28","Germany",0.05729984301412873,"Science & Technology"
520539,7811,240,752,2,1,23,5,220,"24","Germany",0.016911316923419763,"Entertainment"
52787,2234,74,212,1,1,19,8,289,"26","Germany",0.04773902665428988,"Howto & Style"
6940,167,0,23,1,1,45,13,26,"24","Germany",0.027377521613832854,"Entertainment"
1498292,9530,2023,953,2,1,27,3,22,"24","Germany",0.008346837599079485,"Entertainment"
197595,1815,212,1760,1,1,36,12,162,"25","Canada",0.019165464713175942,"News & Politics"
233755,15232,390,1285,4,1,33,5,55,"23","Canada",0.07232786464460653,"Comedy"
257761,2174,344,569,1,1,18,6,65,"1","Germany",0.01197621052059854,"Film & Animation"
352486,8064,262,601,1,1,42,7,279,"22","Canada",0.025325828543544992,"People & Blogs"
35606,412,40,137,1,0,3,9,9,"23","Canada",0.016542155816435433,"Comedy"
101927,699,76,254,1,1,13,2,8,"22","Germany",0.010095460476615617,"People & Blogs"
395774,24109,771,1550,9,5,7,10,178,"26","United Kingdom",0.06678053636671434,"Howto & Style"
1292218,49464,709,2704,4,1,15,7,101,"28","USA",0.040919566203225774,"Science & Technology"
3548,68,2,12,1,1,9,10,1,"17","Germany",0.023111612175873732,"Sports"
40022,3728,35,433,1,1,42,8,325,"15","Germany",0.10484233671480686,"Pets & Animals"
7138640,11645,520,590,5,3,34,13,236,"1","USA",0.0017867549000930149,"Film & Animation"
81484,3378,37,587,1,3,23,11,188,"25","Canada",0.049113936478327035,"News & Politics"
211928,20678,976,2986,1,1,10,4,11,"20","Canada",0.11626590162696765,"Gaming"
3874,26,0,0,1,1,1,8,15,"22","Germany",0.006711409395973154,"People & Blogs"
257225,19839,5997,2880,1,1,22,8,82,"24","Germany",0.111637671299446,"Entertainment"
460380,18881,1373,3882,2,0,6,14,49,"24","Canada",0.05242625657065902,"Entertainment"
71850,5174,608,280,2,1,23,8,147,"26","Germany",0.08437021572720946,"Howto & Style"
388921,1801,280,876,3,0,10,6,51,"10","Canada",0.007603086488001419,"Music"
858770,19978,739,4559,2,1,14,11,86,"2","Canada",0.02943279341383607,"Autos & Vehicles"
401568,9031,490,1032,2,1,15,16,620,"26","Canada",0.026279484421069407,"Howto & Style"
240725,3793,116,1129,1,1,33,16,152,"17","Canada",0.020928445321424863,"Sports"
6035,433,10,102,1,1,19,11,185,"28","Germany",0.09030654515327258,"Science & Technology"
116644,846,199,1556,2,1,1,14,22,"22","Canada",0.022298618017214774,"People & Blogs"
381926,9087,206,3019,2,1,36,5,70,"27","Canada",0.0322366112807193,"Education"
6634,0,0,48,2,0,15,14,15,"17","Canada",0.007235453723243895,"Sports"
27854,127,62,0,1,2,24,8,105,"25","Germany",0.0067853809147698715,"News & Politics"
370628,13435,177,1050,2,1,17,4,63,"20","Canada",0.039559882145979254,"Gaming"
398968,0,0,214,1,1,1,5,109,"22","Germany",5.363838703855948E-4,"People & Blogs"
45903,4543,141,600,1,1,5,7,113,"24","Germany",0.11511230202818988,"Entertainment"
1546192,38355,1285,15075,7,2,17,9,90,"24","USA",0.03538693771536782,"Entertainment"
252908,3024,209,1626,2,1,33,14,158,"25","Canada",0.019212519967735302,"News & Politics"
21900,701,53,255,2,2,1,5,7,"23","Canada",0.04607305936073059,"Comedy"
51334,3295,37,117,1,0,38,16,168,"17","Canada",0.06718743912416722,"Sports"
2114478,49033,1994,7008,14,1,37,11,395,"24","USA",0.02744649033945967,"Entertainment"
43963,513,11,25,1,1,2,12,27,"24","Germany",0.0124877738097946,"Entertainment"
115399,832,33,96,1,1,5,5,20,"24","Germany",0.008327628488981708,"Entertainment"
1969561,9050,635,2056,1,1,22,16,183,"17","Canada",0.005961226892693346,"Sports"
10444,71,15,15,1,1,14,10,15,"25","Germany",0.009670624281884336,"News & Politics"
56243,416,609,322,11,2,6,3,76,"24","United Kingdom",0.023949647067190584,"Entertainment"
1007575,10772,331,768,2,2,26,6,268,"24","Canada",0.011781753219363323,"Entertainment"
134264,6804,155,2043,2,1,16,12,252,"22","Canada",0.0670470118572365,"People & Blogs"
4287,4,0,0,1,1,1,11,1,"22","Germany",9.330534173081409E-4,"People & Blogs"
27757,617,6,25,1,1,1,8,119,"24","Canada",0.023345462405879598,"Entertainment"
92327,182,45,0,2,4,5,10,15,"22","USA",0.0024586523985399723,"People & Blogs"
3203,83,1,18,1,1,10,10,69,"17","Germany",0.031845145176397124,"Sports"
207027,1491,237,592,1,1,1,17,15,"22","Canada",0.011206267781497099,"People & Blogs"
148877,590,168,24,1,1,20,8,91,"24","Canada",0.00525265823465008,"Entertainment"
4670,393,4,124,1,1,9,11,222,"24","Germany",0.11156316916488222,"Entertainment"
96706,618,56,968,1,1,22,3,40,"20","Germany",0.0169792980787128,"Gaming"
21504,1181,14,59,1,1,13,7,65,"17","Germany",0.058314732142857144,"Sports"
82729,7576,41,454,1,2,20,13,168,"24","Germany",0.09755950150491363,"Entertainment"
212885,2217,141,377,11,2,3,10,17,"24","United Kingdom",0.012847311928975738,"Entertainment"
50858,146,37,10,2,1,18,10,37,"24","Germany",0.0037948798615753667,"Entertainment"
1320,155,10,27,1,0,1,3,1,"26","Germany",0.14545454545454545,"Howto & Style"
25796,64,4,22,1,2823,20,5,0,"1","USA",0.003488913009768956,"Film & Animation"
94549,1633,143,190,1,1,18,2,55,"24","Canada",0.020793451014817714,"Entertainment"
15515,17,11,4,2,8,1,3,1,"17","Canada",0.0020625201417982597,"Sports"
2274,254,4,51,1,1,20,11,288,"25","Germany",0.1358839050131926,"News & Politics"
82283,8254,71,431,1,1,16,7,124,"24","Germany",0.10641323238092923,"Entertainment"
255232,2326,163,370,1,1,27,5,32,"25","Germany",0.011201573470411234,"News & Politics"
237736,720,148,1645,1,1,5,4,26,"25","Canada",0.010570548844095973,"News & Politics"
21702,289,69,57,2,1,1,6,40,"28","Germany",0.019122661505851995,"Science & Technology"
25492,923,77,463,1,1,1,10,30,"23","Germany",0.057390553899262516,"Comedy"
17828,147,48,105,1,1,7,10,27,"17","Canada",0.016827462418667265,"Sports"
158329,0,0,1422,1,2,63,3,45,"25","Canada",0.00898129843553613,"News & Politics"
219455,14671,171,1216,2,0,28,8,495,"26","Canada",0.07317217652821763,"Howto & Style"
22521,935,59,94,1,2,14,8,148,"17","Germany",0.04831046578748723,"Sports"
665023,37414,761,2253,1,1,32,15,218,"23","Canada",0.06079188238602274,"Comedy"
550799,12529,342,1257,1,1,27,10,57,"23","Germany",0.02565001025782545,"Comedy"
51694,957,18,123,2,1,2,11,32,"22","Germany",0.021240376059117112,"People & Blogs"
5694412,59437,7652,11221,3,1,34,13,57,"17","Canada",0.013752078353304959,"Sports"
149287,137,46,144,1,1,22,5,79,"1","Germany",0.0021904117572193156,"Film & Animation"
12770,1163,13,165,1,1,18,5,464,"22","Germany",0.10501174628034456,"People & Blogs"
233730,1201,217,124,1,1,8,5,17,"24","Germany",0.006597355923501476,"Entertainment"
3079995,104525,5261,8099,4,1,9,12,435,"24","Germany",0.03827441278313763,"Entertainment"
345289,31169,382,5401,1,1,6,7,115,"23","Canada",0.10701759974977483,"Comedy"
4475079,24359,3593,12798,9,2,46,3,200,"15","USA",0.00910598449770384,"Pets & Animals"
4550983,100242,2698,3398,4,1,24,12,159,"10","Canada",0.023365940940671497,"Music"
50432,3098,27,264,1,2,32,7,354,"26","Germany",0.06719939720812183,"Howto & Style"
25328,1016,31,154,1,1,12,10,217,"24","Germany",0.04741787744788376,"Entertainment"
512293,17861,296,2968,6,1,31,7,499,"27","USA",0.04123616758378506,"Education"
3849,0,0,149,1,1,10,14,218,"25","Germany",0.03871135359833723,"News & Politics"
110875,3523,123,317,1,1,6,8,62,"10","Canada",0.03574295377677565,"Music"
503895,36741,818,3279,2,1,9,2,0,"23","Germany",0.08104466208237827,"Comedy"
76318,3102,333,747,1,1,33,7,150,"24","Germany",0.05479703346523756,"Entertainment"
437525,22127,1527,5372,1,1,9,3,29,"23","Germany",0.06634135192274727,"Comedy"
150991,746,758,687,4,1,32,15,31,"24","USA",0.014510798656873589,"Entertainment"
981439,73752,864,4871,5,3,15,9,81,"28","USA",0.08099026021994235,"Science & Technology"
15300,384,71,44,5,1,16,10,108,"26","USA",0.03261437908496732,"Howto & Style"
374679,2379,220,558,1,1,21,8,138,"24","Germany",0.008425879219278369,"Entertainment"
10598,624,26,38,1,1,32,5,174,"26","Germany",0.0649179090394414,"Howto & Style"
59192,3828,39,156,1,2,26,10,247,"10","Germany",0.06796526557642925,"Music"
200481,3496,273,779,1,1,42,14,61,"25","Canada",0.022685441513160848,"News & Politics"
502917,17891,631,608,7,1,15,8,78,"23","USA",0.03803808580739963,"Comedy"
60752,146,12,38,1,1,22,2,11,"1","Canada",0.003226231235185673,"Film & Animation"
166619,4679,49,433,2,1,11,5,184,"24","Canada",0.030974858809619553,"Entertainment"
27176,1223,43,179,1,1,24,17,351,"26","Germany",0.05317191639682072,"Howto & Style"
637036,1367,376,273,1,4,1,6,3,"25","Canada",0.0031646563145567913,"News & Politics"
987539,4987,554,674,2,1,11,15,86,"25","Canada",0.006293422335725475,"News & Politics"
493801,3868,106,173,1,1,19,8,139,"22","Germany",0.008398119890401195,"People & Blogs"
326704,40421,190,4618,1,1,15,7,53,"22","Canada",0.13844030070032812,"People & Blogs"
10115,503,23,222,1,1,6,13,170,"25","Germany",0.07394957983193277,"News & Politics"
1339587,50927,1760,2525,18,2,17,6,101,"23","USA",0.041215688118800796,"Comedy"
6151,183,6,96,1,0,1,18,3,"25","Canada",0.0463339294423671,"News & Politics"
1620564,29648,643,694,1,1,39,9,27,"24","Canada",0.019119886656744196,"Entertainment"
30011,151,13,17,1,1,23,7,37,"1","Germany",0.006031121921961947,"Film & Animation"
430953,17648,173,3412,3,1,28,13,194,"26","Canada",0.04926987397697661,"Howto & Style"
850785,4915,255,2536,1,0,20,13,176,"17","Canada",0.009057517469160834,"Sports"
514888,22136,244,771,6,1,48,7,273,"15","USA",0.04496317645779276,"Pets & Animals"
1470733,6662,1162,1330,1,2,22,14,74,"24","Canada",0.006224107298877499,"Entertainment"
409574,12616,103,673,3,1,24,11,216,"24","United Kingdom",0.0326973880177941,"Entertainment"
354696,2618,236,1414,3,1,3,12,77,"10","Canada",0.012032839389223447,"Music"
185388,7081,48,798,1,1,14,8,171,"22","USA",0.04275897037564459,"People & Blogs"
307471,3604,140,219,1,1,21,15,209,"24","Canada",0.012889020427942799,"Entertainment"
293295,3457,153,537,8,2,3,5,74,"17","USA",0.014139347755672617,"Sports"
6227,221,4,3,2,1,6,7,12,"24","Germany",0.03661474225148546,"Entertainment"
70320,2528,40,275,1,1,26,4,184,"24","Canada",0.04042946530147895,"Entertainment"
17038,155,15,28,2,1,3,9,1,"10","Germany",0.011621082286653364,"Music"
260820,2648,140,521,1,1,8,9,189,"24","Canada",0.01268691051299747,"Entertainment"
460879,10635,471,4556,1,1,43,8,177,"27","Canada",0.033982889218211285,"Education"
71312,2701,3660,525,3,1,9,5,33,"24","Germany",0.09656158851245232,"Entertainment"
21777,202,15,21,1,2,8,12,24,"24","Germany",0.01092896174863388,"Entertainment"
39210,452,17,71,4,1,8,8,11,"23","USA",0.013771996939556235,"Comedy"
2149621,16996,1574,1957,17,1,5,3,9,"22","USA",0.009549125171367417,"People & Blogs"
196158,8291,528,1480,1,1,19,5,108,"2","Canada",0.05250359404153795,"Autos & Vehicles"
104955,4746,57,780,1,1,26,10,291,"1","Canada",0.053194226096898674,"Film & Animation"
4577,15,4,2,1,1,1,9,34,"24","Germany",0.004588158182215425,"Entertainment"
113868,1169,253,1132,1,1,8,7,89,"25","Canada",0.022429479748480696,"News & Politics"
74185,5354,331,1141,1,1,1,7,104,"24","Germany",0.092013210217699,"Entertainment"
163582,7311,3196,3060,2,1,34,8,129,"17","Germany",0.08293699795821056,"Sports"
469856,791,245,291,4,1,8,1,67,"22","Canada",0.0028242695634407137,"People & Blogs"
89479,671,9,11,1,1653,6,7,117,"24","Canada",0.007722482370165066,"Entertainment"
6979,90,16,13,2,1,1,7,72,"25","Germany",0.017051153460381142,"News & Politics"
36985,575,24,0,1,1,22,20,173,"24","Canada",0.016195755035825335,"Entertainment"
1746842,137211,2751,16802,3,1,24,6,237,"24","USA",0.0897413732896278,"Entertainment"
19773,57,18,1,1,1,4,8,32,"1","Germany",0.003843625145400293,"Film & Animation"
6606758,83318,4558,5539,36,2,35,9,67,"10","United Kingdom",0.014139310082191598,"Music"
1416396,77451,1404,20117,21,13,25,7,758,"22","United Kingdom",0.06987593864992558,"People & Blogs"
684913,17268,589,1950,12,2,31,8,30,"24","USA",0.028919001391417596,"Entertainment"
385360,7550,317,697,1,1,9,12,73,"24","Germany",0.022223375544944985,"Entertainment"
142377,22394,173,2676,2,1,13,4,68,"23","Canada",0.17729689486363667,"Comedy"
2408682,105248,1205,5987,7,1,21,4,193,"23","USA",0.046681131008576474,"Comedy"
161120,17096,158,2462,2,1,11,12,178,"25","Canada",0.12236842105263158,"News & Politics"
13452,0,0,0,1,1,26,8,67,"22","Germany",0.0,"People & Blogs"
70407,628,138,322,1,1,11,12,131,"22","Germany",0.01545300893377079,"People & Blogs"
64473,595,40,67,3,3,36,6,271,"24","United Kingdom",0.010888278814387418,"Entertainment"
4654,402,8,13,1,1,7,4,53,"23","Germany",0.0908895573700043,"Comedy"
2580817,74720,4678,14350,1,1,16,10,75,"24","USA",0.03632493121364281,"Entertainment"
393423,1976,382,226,1,1,8,5,17,"24","Germany",0.006567994245379655,"Entertainment"
64915,3664,485,615,1,1,15,4,123,"24","Germany",0.07338827697758607,"Entertainment"
352048,20981,300,2250,11,2,30,6,407,"10","USA",0.0668403172294687,"Music"
826145,7467,339,434,1,1,35,11,171,"23","Germany",0.0099740360348365,"Comedy"
343622,11066,362,1418,3,1,28,12,554,"19","Canada",0.03738410229845586,"Travel & Events"
222971,21173,122,2171,1,1,8,8,48,"23","Canada",0.10524238578111055,"Comedy"
304841,237,38,363,1,4,16,13,146,"25","Canada",0.0020928943285188017,"News & Politics"
52032179,352803,14278,9976,35,2,21,9,128,"10","United Kingdom",0.007246611755390832,"Music"
24004779,0,0,3,3,9,1,5,237,"10","USA",1.2497511433035898E-7,"Music"
7744,345,8,146,1,1,5,18,35,"22","Germany",0.06443698347107438,"People & Blogs"
88952,591,59,598,8,1,14,11,24,"25","USA",0.014030038672542496,"News & Politics"
